Name   Surname       HW1  HW2  HW3  HW4  HW5 Exam
Name93270   Surname93270         3    3    0    4    1    0
Name93271   Surname93271         9    0    9    3    5    3
Name93272   Surname93272         7    6    9    8    1    9
Name93273   Surname93273         7    7    3    6    2    3
Name93274   Surname93274         0    5    0    7    2    7
Name93275   Surname93275         0    6    8    4    6    0
Name93276   Surname93276         6    5    4    3    0    7
Name93277   Surname93277         2    4    9    9    3    0
Name93278   Surname93278         2    6    8    4    0    1
Name93279   Surname93279         7    0    4    4    0    9
Name93280   Surname93280         9    4    5    9    4    8
Name93281   Surname93281         7    7    4    6    4    5
Name93282   Surname93282         0    6    1    2    5    6
Name93283   Surname93283         2    3    0    5    7    1
Name93284   Surname93284         3    2    1    0    8    7
Name93285   Surname93285         2    3    8    8    7    0
Name93286   Surname93286         8    3    6    7    5    5
Name93287   Surname93287         8    5    7    6    6    5
Name93288   Surname93288         9    0    9    2    7    9
Name93289   Surname93289         2    4    5    5    6    9
Name93290   Surname93290         1    0    5    6    1    7
Name93291   Surname93291         9    9    2    2    4    7
Name93292   Surname93292         6    6    5    5    5    3
Name93293   Surname93293         7    2    3    8    6    8
Name93294   Surname93294         7    0    8    9    8    7
Name93295   Surname93295         3    9    2    3    8    5
Name93296   Surname93296         6    4    8    9    7    4
Name93297   Surname93297         2    4    2    6    2    2
Name93298   Surname93298         7    1    5    8    3    8
Name93299   Surname93299         9    6    0    3    9    1
Name93300   Surname93300         5    3    8    8    9    5
Name93301   Surname93301         8    2    1    5    4    1
Name93302   Surname93302         4    4    9    4    3    2
Name93303   Surname93303         4    6    5    7    8    8
Name93304   Surname93304         1    8    9    6    6    2
Name93305   Surname93305         5    8    3    1    8    4
Name93306   Surname93306         6    2    0    2    2    0
Name93307   Surname93307         8    3    1    5    2    4
Name93308   Surname93308         6    4    0    5    9    9
Name93309   Surname93309         4    1    7    0    9    3
Name93310   Surname93310         7    7    3    4    8    1
Name93311   Surname93311         5    3    5    6    9    4
Name93312   Surname93312         1    7    5    6    2    0
Name93313   Surname93313         1    7    2    4    1    9
Name93314   Surname93314         5    1    1    7    8    6
Name93315   Surname93315         7    3    7    9    0    2
Name93316   Surname93316         4    7    8    7    4    4
Name93317   Surname93317         2    6    9    7    0    3
Name93318   Surname93318         2    1    9    3    4    6
Name93319   Surname93319         1    9    0    0    4    0
Name93320   Surname93320         4    1    3    4    2    6
Name93321   Surname93321         7    6    4    1    2    0
Name93322   Surname93322         6    0    9    3    2    6
Name93323   Surname93323         3    8    6    6    4    3
Name93324   Surname93324         5    3    3    9    8    5
Name93325   Surname93325         0    7    6    2    8    2
Name93326   Surname93326         4    0    5    5    7    8
Name93327   Surname93327         9    9    2    8    3    7
Name93328   Surname93328         2    6    6    2    4    5
Name93329   Surname93329         0    0    1    0    0    9
Name93330   Surname93330         1    6    2    9    3    3
Name93331   Surname93331         6    4    8    8    0    2
Name93332   Surname93332         1    9    2    9    2    5
Name93333   Surname93333         4    1    7    6    3    4
Name93334   Surname93334         1    5    8    0    9    9
Name93335   Surname93335         9    0    0    7    3    6
Name93336   Surname93336         2    8    6    6    8    4
Name93337   Surname93337         6    1    7    2    5    9
Name93338   Surname93338         7    5    5    4    5    9
Name93339   Surname93339         8    6    1    4    5    5
Name93340   Surname93340         7    6    3    1    5    8
Name93341   Surname93341         5    7    6    4    2    2
Name93342   Surname93342         1    8    0    3    7    7
Name93343   Surname93343         5    5    9    5    6    0
Name93344   Surname93344         7    3    0    8    2    9
Name93345   Surname93345         9    6    7    3    7    4
Name93346   Surname93346         2    9    0    7    7    7
Name93347   Surname93347         0    1    4    9    6    7
Name93348   Surname93348         3    4    4    4    2    3
Name93349   Surname93349         0    8    0    2    3    9
Name93350   Surname93350         2    1    2    0    7    0
Name93351   Surname93351         4    4    3    4    1    8
Name93352   Surname93352         0    1    6    2    8    2
Name93353   Surname93353         3    0    3    2    3    0
Name93354   Surname93354         4    1    2    6    4    3
Name93355   Surname93355         0    2    5    9    5    4
Name93356   Surname93356         5    6    8    6    0    1
Name93357   Surname93357         2    4    2    3    8    1
Name93358   Surname93358         0    7    8    4    9    4
Name93359   Surname93359         7    9    3    2    2    9
Name93360   Surname93360         8    4    1    2    7    5
Name93361   Surname93361         6    9    1    0    6    2
Name93362   Surname93362         8    0    8    2    9    3
Name93363   Surname93363         1    4    6    6    8    5
Name93364   Surname93364         3    6    3    5    8    8
Name93365   Surname93365         1    0    8    9    0    4
Name93366   Surname93366         7    1    2    7    7    6
Name93367   Surname93367         1    1    6    9    2    1
Name93368   Surname93368         4    7    5    0    1    3
Name93369   Surname93369         4    0    1    4    2    1
Name93370   Surname93370         7    8    9    7    4    7
Name93371   Surname93371         6    2    3    7    9    6
Name93372   Surname93372         5    4    8    2    8    2
Name93373   Surname93373         3    4    3    0    1    1
Name93374   Surname93374         8    0    6    2    0    6
Name93375   Surname93375         2    3    5    2    3    5
Name93376   Surname93376         6    6    0    0    0    5
Name93377   Surname93377         9    5    0    5    9    9
Name93378   Surname93378         7    6    6    4    2    1
Name93379   Surname93379         7    3    7    7    1    0
Name93380   Surname93380         6    3    2    1    5    8
Name93381   Surname93381         5    3    0    4    2    3
Name93382   Surname93382         9    3    9    7    8    1
Name93383   Surname93383         0    6    7    4    7    9
Name93384   Surname93384         4    0    2    2    3    4
Name93385   Surname93385         5    2    0    1    8    8
Name93386   Surname93386         3    1    6    1    2    0
Name93387   Surname93387         6    0    4    5    0    4
Name93388   Surname93388         4    4    9    6    4    4
Name93389   Surname93389         7    1    3    3    4    3
Name93390   Surname93390         0    9    0    6    1    0
Name93391   Surname93391         4    7    5    5    9    7
Name93392   Surname93392         4    0    1    5    3    9
Name93393   Surname93393         0    1    3    5    6    8
Name93394   Surname93394         6    4    2    5    6    0
Name93395   Surname93395         9    5    0    2    3    6
Name93396   Surname93396         3    1    7    8    1    4
Name93397   Surname93397         3    7    5    5    3    1
Name93398   Surname93398         2    1    5    9    1    2
Name93399   Surname93399         4    7    3    7    3    4
Name93400   Surname93400         5    9    2    4    4    9
Name93401   Surname93401         5    2    0    7    2    2
Name93402   Surname93402         1    1    5    2    5    3
Name93403   Surname93403         5    5    3    0    4    8
Name93404   Surname93404         4    0    7    8    5    5
Name93405   Surname93405         2    0    7    9    5    4
Name93406   Surname93406         0    3    4    6    7    4
Name93407   Surname93407         8    2    8    4    7    0
Name93408   Surname93408         1    4    4    1    3    1
Name93409   Surname93409         1    3    1    1    4    3
Name93410   Surname93410         7    0    6    2    6    3
Name93411   Surname93411         5    3    1    1    6    7
Name93412   Surname93412         1    4    0    2    1    5
Name93413   Surname93413         4    3    6    7    1    9
Name93414   Surname93414         8    1    1    1    1    9
Name93415   Surname93415         4    6    9    5    0    7
Name93416   Surname93416         2    7    4    8    7    7
Name93417   Surname93417         2    6    0    0    0    4
Name93418   Surname93418         8    1    3    6    6    4
Name93419   Surname93419         9    6    9    0    5    6
Name93420   Surname93420         0    9    8    0    0    4
Name93421   Surname93421         8    9    5    3    3    5
Name93422   Surname93422         1    1    3    2    7    6
Name93423   Surname93423         4    1    6    5    7    2
Name93424   Surname93424         1    5    8    4    4    6
Name93425   Surname93425         8    3    7    5    5    4
Name93426   Surname93426         7    7    9    5    7    2
Name93427   Surname93427         2    2    9    0    7    9
Name93428   Surname93428         2    0    6    6    1    9
Name93429   Surname93429         4    5    8    9    9    1
Name93430   Surname93430         8    8    1    4    2    9
Name93431   Surname93431         8    0    6    3    7    2
Name93432   Surname93432         9    6    3    8    7    0
Name93433   Surname93433         5    2    9    2    1    8
Name93434   Surname93434         3    3    4    1    2    0
Name93435   Surname93435         2    3    3    4    8    8
Name93436   Surname93436         7    0    8    3    9    2
Name93437   Surname93437         1    8    6    3    2    6
Name93438   Surname93438         9    9    1    5    2    9
Name93439   Surname93439         7    4    6    9    5    1
Name93440   Surname93440         3    6    4    7    5    2
Name93441   Surname93441         4    0    2    0    7    8
Name93442   Surname93442         8    9    3    2    6    6
Name93443   Surname93443         9    2    1    3    7    3
Name93444   Surname93444         9    6    2    2    8    9
Name93445   Surname93445         1    9    8    2    5    3
Name93446   Surname93446         1    3    9    2    9    5
Name93447   Surname93447         8    3    7    8    8    7
Name93448   Surname93448         6    7    9    2    0    9
Name93449   Surname93449         5    7    6    9    0    4
Name93450   Surname93450         8    6    9    7    9    5
Name93451   Surname93451         8    4    9    8    2    9
Name93452   Surname93452         6    2    7    7    1    7
Name93453   Surname93453         7    3    2    8    1    9
Name93454   Surname93454         5    4    1    9    5    6
Name93455   Surname93455         6    1    6    9    7    9
Name93456   Surname93456         8    3    0    7    6    5
Name93457   Surname93457         1    3    8    8    9    8
Name93458   Surname93458         6    7    5    2    2    2
Name93459   Surname93459         7    1    8    8    0    4
Name93460   Surname93460         5    9    2    4    5    6
Name93461   Surname93461         2    8    1    6    6    1
Name93462   Surname93462         1    7    7    1    1    5
Name93463   Surname93463         8    9    0    0    9    3
Name93464   Surname93464         0    2    4    6    2    7
Name93465   Surname93465         4    2    2    0    5    9
Name93466   Surname93466         2    7    2    5    0    7
Name93467   Surname93467         9    6    8    3    3    8
Name93468   Surname93468         6    7    2    7    3    4
Name93469   Surname93469         3    7    8    1    2    8
Name93470   Surname93470         7    1    6    4    5    0
Name93471   Surname93471         1    1    5    5    7    2
Name93472   Surname93472         7    0    3    6    8    4
Name93473   Surname93473         6    3    6    4    5    0
Name93474   Surname93474         7    0    2    1    4    0
Name93475   Surname93475         5    4    3    7    5    3
Name93476   Surname93476         7    0    5    3    0    8
Name93477   Surname93477         0    3    7    9    9    1
Name93478   Surname93478         4    0    5    0    7    8
Name93479   Surname93479         8    3    2    1    6    3
Name93480   Surname93480         1    6    7    1    4    4
Name93481   Surname93481         3    5    0    6    6    5
Name93482   Surname93482         7    6    8    8    2    4
Name93483   Surname93483         7    7    7    6    8    3
Name93484   Surname93484         1    3    1    5    6    0
Name93485   Surname93485         2    4    5    2    2    9
Name93486   Surname93486         0    4    2    9    6    8
Name93487   Surname93487         1    4    6    4    3    2
Name93488   Surname93488         3    4    9    8    2    2
Name93489   Surname93489         8    3    8    1    8    6
Name93490   Surname93490         3    8    8    9    7    1
Name93491   Surname93491         5    5    0    5    4    0
Name93492   Surname93492         2    1    9    9    8    7
Name93493   Surname93493         9    1    5    3    2    1
Name93494   Surname93494         5    2    6    1    8    7
Name93495   Surname93495         3    4    1    6    3    4
Name93496   Surname93496         8    8    2    4    6    5
Name93497   Surname93497         3    0    5    6    9    2
Name93498   Surname93498         4    4    9    1    0    1
Name93499   Surname93499         5    5    3    7    1    0
Name93500   Surname93500         0    2    5    5    9    9
Name93501   Surname93501         8    0    0    1    2    8
Name93502   Surname93502         1    0    0    2    5    0
Name93503   Surname93503         4    6    6    3    5    1
Name93504   Surname93504         0    9    4    7    4    1
Name93505   Surname93505         0    4    4    3    7    2
Name93506   Surname93506         7    8    3    7    1    2
Name93507   Surname93507         0    6    2    5    5    9
Name93508   Surname93508         9    5    2    8    3    6
Name93509   Surname93509         4    0    9    8    7    5
Name93510   Surname93510         0    6    4    0    6    2
Name93511   Surname93511         6    7    8    8    3    4
Name93512   Surname93512         8    7    2    6    1    3
Name93513   Surname93513         1    3    3    7    6    8
Name93514   Surname93514         7    7    9    4    7    8
Name93515   Surname93515         9    6    3    7    6    3
Name93516   Surname93516         1    5    5    6    7    1
Name93517   Surname93517         4    5    4    3    6    7
Name93518   Surname93518         2    4    0    2    7    8
Name93519   Surname93519         6    8    4    2    5    9
Name93520   Surname93520         7    1    2    4    7    8
Name93521   Surname93521         5    3    5    7    0    8
Name93522   Surname93522         6    5    3    5    3    5
Name93523   Surname93523         2    8    7    4    8    1
Name93524   Surname93524         9    6    2    5    0    7
Name93525   Surname93525         5    8    0    6    3    8
Name93526   Surname93526         6    3    2    4    8    1
Name93527   Surname93527         5    3    5    8    6    5
Name93528   Surname93528         4    1    2    1    4    8
Name93529   Surname93529         4    1    1    5    7    8
Name93530   Surname93530         3    0    8    1    2    9
Name93531   Surname93531         0    1    8    3    7    1
Name93532   Surname93532         6    4    9    0    3    9
Name93533   Surname93533         2    3    3    7    3    7
Name93534   Surname93534         9    4    1    5    7    3
Name93535   Surname93535         8    6    4    7    7    4
Name93536   Surname93536         0    8    9    9    1    0
Name93537   Surname93537         5    5    4    1    8    4
Name93538   Surname93538         5    3    8    8    0    1
Name93539   Surname93539         0    4    4    2    9    1
Name93540   Surname93540         1    9    1    1    9    0
Name93541   Surname93541         2    5    6    6    7    5
Name93542   Surname93542         5    1    5    5    4    1
Name93543   Surname93543         1    5    9    4    3    3
Name93544   Surname93544         3    8    9    3    8    7
Name93545   Surname93545         4    4    9    8    4    5
Name93546   Surname93546         3    0    0    7    6    7
Name93547   Surname93547         5    3    3    0    2    5
Name93548   Surname93548         0    7    7    6    4    6
Name93549   Surname93549         0    1    8    9    5    9
Name93550   Surname93550         1    7    7    9    2    2
Name93551   Surname93551         8    4    1    2    2    1
Name93552   Surname93552         8    5    3    8    3    5
Name93553   Surname93553         3    5    9    8    5    6
Name93554   Surname93554         4    9    6    0    7    1
Name93555   Surname93555         6    2    3    1    6    8
Name93556   Surname93556         4    9    9    0    7    7
Name93557   Surname93557         9    3    2    9    7    1
Name93558   Surname93558         5    7    1    3    7    9
Name93559   Surname93559         6    0    9    4    4    2
Name93560   Surname93560         8    9    2    1    0    1
Name93561   Surname93561         4    8    9    4    0    1
Name93562   Surname93562         9    3    4    7    7    7
Name93563   Surname93563         4    2    3    2    7    1
Name93564   Surname93564         4    0    4    0    5    3
Name93565   Surname93565         0    2    3    8    9    1
Name93566   Surname93566         0    9    8    1    9    9
Name93567   Surname93567         6    3    5    9    6    5
Name93568   Surname93568         3    8    0    8    5    3
Name93569   Surname93569         9    7    2    7    2    2
Name93570   Surname93570         0    8    1    3    7    3
Name93571   Surname93571         1    7    1    2    1    2
Name93572   Surname93572         0    6    4    6    5    5
Name93573   Surname93573         2    5    9    2    0    4
Name93574   Surname93574         2    2    2    9    1    0
Name93575   Surname93575         4    3    8    0    2    7
Name93576   Surname93576         4    3    3    7    3    4
Name93577   Surname93577         8    8    2    0    7    6
Name93578   Surname93578         2    1    6    6    4    9
Name93579   Surname93579         9    4    1    3    0    7
Name93580   Surname93580         8    2    5    2    8    3
Name93581   Surname93581         0    3    1    9    7    5
Name93582   Surname93582         9    1    2    7    9    3
Name93583   Surname93583         2    6    8    4    9    9
Name93584   Surname93584         6    8    8    9    8    5
Name93585   Surname93585         2    3    4    9    3    2
Name93586   Surname93586         8    8    8    8    9    1
Name93587   Surname93587         0    4    9    4    4    5
Name93588   Surname93588         4    1    6    9    6    2
Name93589   Surname93589         1    4    1    7    0    3
Name93590   Surname93590         6    6    6    8    1    5
Name93591   Surname93591         1    9    9    0    9    8
Name93592   Surname93592         3    1    7    5    2    4
Name93593   Surname93593         4    5    1    5    7    6
Name93594   Surname93594         8    7    5    3    9    2
Name93595   Surname93595         6    1    9    4    9    9
Name93596   Surname93596         4    9    6    1    2    0
Name93597   Surname93597         8    4    8    5    4    4
Name93598   Surname93598         9    4    1    1    0    1
Name93599   Surname93599         2    9    7    7    9    9
Name93600   Surname93600         4    8    9    0    5    8
Name93601   Surname93601         2    1    5    4    2    0
Name93602   Surname93602         5    6    5    9    6    8
Name93603   Surname93603         1    6    4    2    3    7
Name93604   Surname93604         7    2    2    8    5    5
Name93605   Surname93605         4    1    5    9    3    8
Name93606   Surname93606         4    6    5    4    4    8
Name93607   Surname93607         9    8    8    4    7    1
Name93608   Surname93608         2    9    2    8    3    2
Name93609   Surname93609         2    1    4    8    4    4
Name93610   Surname93610         2    2    1    7    8    5
Name93611   Surname93611         1    0    6    0    5    2
Name93612   Surname93612         7    1    4    5    2    8
Name93613   Surname93613         1    5    1    0    9    8
Name93614   Surname93614         9    2    1    0    9    9
Name93615   Surname93615         3    8    1    2    6    2
Name93616   Surname93616         2    9    0    5    1    5
Name93617   Surname93617         6    4    6    2    3    1
Name93618   Surname93618         0    5    8    6    3    5
Name93619   Surname93619         7    9    9    2    7    2
Name93620   Surname93620         8    2    6    9    6    5
Name93621   Surname93621         6    9    9    2    3    9
Name93622   Surname93622         5    3    4    3    7    7
Name93623   Surname93623         7    4    0    6    1    4
Name93624   Surname93624         3    4    5    2    5    5
Name93625   Surname93625         6    2    5    5    6    4
Name93626   Surname93626         2    7    9    9    2    8
Name93627   Surname93627         9    6    1    5    4    4
Name93628   Surname93628         3    2    7    2    7    0
Name93629   Surname93629         5    3    9    8    5    7
Name93630   Surname93630         6    1    8    5    6    2
Name93631   Surname93631         8    5    9    5    8    8
Name93632   Surname93632         5    7    9    6    5    1
Name93633   Surname93633         2    0    8    1    0    4
Name93634   Surname93634         7    7    5    6    5    2
Name93635   Surname93635         0    4    6    8    2    8
Name93636   Surname93636         8    0    6    6    4    9
Name93637   Surname93637         1    6    2    4    2    9
Name93638   Surname93638         7    1    8    9    5    3
Name93639   Surname93639         3    9    4    0    6    0
Name93640   Surname93640         2    9    8    4    7    8
Name93641   Surname93641         6    3    3    8    7    6
Name93642   Surname93642         9    7    3    6    4    1
Name93643   Surname93643         6    1    5    8    2    1
Name93644   Surname93644         7    3    1    2    4    9
Name93645   Surname93645         3    0    2    2    7    6
Name93646   Surname93646         5    2    3    2    9    2
Name93647   Surname93647         7    4    4    8    9    9
Name93648   Surname93648         5    4    6    0    3    2
Name93649   Surname93649         7    9    8    3    1    9
Name93650   Surname93650         5    6    0    6    2    6
Name93651   Surname93651         1    7    6    6    4    7
Name93652   Surname93652         2    8    2    4    1    9
Name93653   Surname93653         7    8    8    3    8    0
Name93654   Surname93654         9    5    7    6    2    5
Name93655   Surname93655         8    0    9    2    6    4
Name93656   Surname93656         0    4    8    6    2    6
Name93657   Surname93657         6    0    2    6    3    9
Name93658   Surname93658         2    2    7    7    3    5
Name93659   Surname93659         0    1    1    6    3    2
Name93660   Surname93660         9    3    6    8    2    1
Name93661   Surname93661         4    4    9    7    9    9
Name93662   Surname93662         9    3    6    9    5    4
Name93663   Surname93663         9    9    6    7    6    2
Name93664   Surname93664         9    4    3    5    4    4
Name93665   Surname93665         3    9    7    8    4    6
Name93666   Surname93666         0    3    5    8    9    6
Name93667   Surname93667         2    4    1    4    7    6
Name93668   Surname93668         1    7    4    9    7    1
Name93669   Surname93669         4    9    4    6    0    8
Name93670   Surname93670         5    5    2    2    9    7
Name93671   Surname93671         7    2    6    4    6    2
Name93672   Surname93672         6    1    6    8    1    5
Name93673   Surname93673         2    9    9    0    5    8
Name93674   Surname93674         0    8    4    6    0    2
Name93675   Surname93675         5    6    2    7    3    7
Name93676   Surname93676         1    0    4    7    8    1
Name93677   Surname93677         6    2    8    0    6    6
Name93678   Surname93678         3    0    7    0    5    7
Name93679   Surname93679         8    4    1    6    5    5
Name93680   Surname93680         2    1    8    2    0    0
Name93681   Surname93681         7    0    0    5    4    6
Name93682   Surname93682         7    5    4    6    9    9
Name93683   Surname93683         6    4    3    6    5    4
Name93684   Surname93684         5    8    8    0    1    9
Name93685   Surname93685         8    2    9    9    0    1
Name93686   Surname93686         5    2    9    9    2    6
Name93687   Surname93687         6    4    0    2    6    2
Name93688   Surname93688         4    1    6    7    1    1
Name93689   Surname93689         4    6    9    7    5    7
Name93690   Surname93690         4    4    8    7    7    0
Name93691   Surname93691         7    2    5    0    6    5
Name93692   Surname93692         4    5    1    9    9    4
Name93693   Surname93693         5    4    2    3    6    0
Name93694   Surname93694         3    7    2    3    5    9
Name93695   Surname93695         6    8    8    8    8    8
Name93696   Surname93696         5    1    4    9    4    3
Name93697   Surname93697         1    9    0    9    1    3
Name93698   Surname93698         4    8    9    0    5    5
Name93699   Surname93699         8    3    3    6    5    9
Name93700   Surname93700         9    5    8    5    8    7
Name93701   Surname93701         9    4    7    8    1    6
Name93702   Surname93702         1    5    0    1    6    5
Name93703   Surname93703         5    3    2    4    0    0
Name93704   Surname93704         6    9    7    5    5    1
Name93705   Surname93705         1    0    7    9    4    6
Name93706   Surname93706         6    9    0    2    0    1
Name93707   Surname93707         0    4    8    2    4    4
Name93708   Surname93708         9    5    7    4    3    4
Name93709   Surname93709         9    3    7    5    2    5
Name93710   Surname93710         0    3    1    1    1    1
Name93711   Surname93711         5    8    9    4    5    9
Name93712   Surname93712         4    5    2    0    2    5
Name93713   Surname93713         8    5    3    1    3    9
Name93714   Surname93714         8    5    1    2    8    0
Name93715   Surname93715         5    3    4    6    2    3
Name93716   Surname93716         1    9    5    4    3    3
Name93717   Surname93717         9    5    7    8    8    0
Name93718   Surname93718         9    4    9    4    1    4
Name93719   Surname93719         4    8    1    1    6    1
Name93720   Surname93720         3    3    1    7    5    2
Name93721   Surname93721         7    0    0    8    5    6
Name93722   Surname93722         1    4    0    6    5    8
Name93723   Surname93723         6    1    8    1    0    2
Name93724   Surname93724         4    2    3    0    7    8
Name93725   Surname93725         2    9    2    9    4    6
Name93726   Surname93726         0    7    8    9    4    8
Name93727   Surname93727         1    7    9    5    8    9
Name93728   Surname93728         7    2    0    0    7    5
Name93729   Surname93729         8    3    4    5    0    9
Name93730   Surname93730         2    3    0    3    5    9
Name93731   Surname93731         6    7    3    2    6    7
Name93732   Surname93732         7    3    9    0    1    3
Name93733   Surname93733         7    1    1    0    3    1
Name93734   Surname93734         8    0    4    8    5    6
Name93735   Surname93735         5    2    2    4    6    1
Name93736   Surname93736         7    0    7    5    6    2
Name93737   Surname93737         2    8    7    4    4    5
Name93738   Surname93738         9    3    9    9    7    1
Name93739   Surname93739         7    9    5    6    2    4
Name93740   Surname93740         3    7    1    0    9    3
Name93741   Surname93741         1    6    6    3    1    7
Name93742   Surname93742         7    1    1    3    2    4
Name93743   Surname93743         9    1    3    7    3    1
Name93744   Surname93744         0    5    5    9    0    6
Name93745   Surname93745         3    7    6    3    4    3
Name93746   Surname93746         4    1    6    0    3    5
Name93747   Surname93747         3    3    7    5    8    3
Name93748   Surname93748         4    9    7    3    4    1
Name93749   Surname93749         0    3    8    0    6    5
Name93750   Surname93750         2    1    5    2    0    4
Name93751   Surname93751         9    8    7    5    8    4
Name93752   Surname93752         1    7    5    1    0    8
Name93753   Surname93753         6    4    3    7    1    5
Name93754   Surname93754         4    0    3    1    3    5
Name93755   Surname93755         1    8    3    8    2    8
Name93756   Surname93756         9    8    8    7    5    3
Name93757   Surname93757         4    1    0    1    2    0
Name93758   Surname93758         5    5    4    3    8    7
Name93759   Surname93759         1    0    8    0    2    9
Name93760   Surname93760         5    2    1    7    9    2
Name93761   Surname93761         9    7    4    4    3    1
Name93762   Surname93762         1    9    3    9    8    3
Name93763   Surname93763         3    5    2    4    6    3
Name93764   Surname93764         9    1    7    6    4    5
Name93765   Surname93765         0    5    6    9    7    6
Name93766   Surname93766         3    6    5    5    7    0
Name93767   Surname93767         0    3    3    8    2    1
Name93768   Surname93768         2    7    8    8    0    7
Name93769   Surname93769         7    6    6    3    0    2
Name93770   Surname93770         9    5    2    7    2    1
Name93771   Surname93771         2    1    3    5    8    7
Name93772   Surname93772         4    8    1    7    2    4
Name93773   Surname93773         9    6    7    2    3    0
Name93774   Surname93774         6    3    2    8    2    9
Name93775   Surname93775         8    3    5    1    1    7
Name93776   Surname93776         1    6    2    5    1    8
Name93777   Surname93777         0    6    3    7    9    6
Name93778   Surname93778         5    9    5    4    3    9
Name93779   Surname93779         9    0    0    8    2    8
Name93780   Surname93780         5    2    8    9    8    2
Name93781   Surname93781         0    1    0    4    8    7
Name93782   Surname93782         3    6    0    3    2    7
Name93783   Surname93783         9    7    7    1    0    2
Name93784   Surname93784         5    2    9    4    2    7
Name93785   Surname93785         8    9    1    9    5    5
Name93786   Surname93786         7    6    2    6    5    0
Name93787   Surname93787         5    6    2    7    8    5
Name93788   Surname93788         7    8    9    0    7    7
Name93789   Surname93789         4    0    1    1    9    7
Name93790   Surname93790         9    2    3    4    6    7
Name93791   Surname93791         5    5    2    9    6    3
Name93792   Surname93792         4    3    2    4    2    3
Name93793   Surname93793         1    8    6    1    0    8
Name93794   Surname93794         5    1    2    5    9    0
Name93795   Surname93795         3    0    7    7    6    4
Name93796   Surname93796         1    7    2    0    8    9
Name93797   Surname93797         0    5    1    9    2    8
Name93798   Surname93798         9    2    5    8    5    5
Name93799   Surname93799         0    6    6    1    3    4
Name93800   Surname93800         1    8    8    1    9    9
Name93801   Surname93801         8    7    8    0    3    1
Name93802   Surname93802         5    3    7    6    8    8
Name93803   Surname93803         2    7    8    5    0    4
Name93804   Surname93804         5    8    1    2    6    7
Name93805   Surname93805         3    5    9    8    8    2
Name93806   Surname93806         7    8    2    7    8    3
Name93807   Surname93807         8    3    2    0    2    8
Name93808   Surname93808         5    4    5    3    5    3
Name93809   Surname93809         7    9    8    6    4    4
Name93810   Surname93810         7    3    4    1    7    9
Name93811   Surname93811         4    4    4    1    2    7
Name93812   Surname93812         7    9    8    2    7    1
Name93813   Surname93813         4    2    2    9    3    7
Name93814   Surname93814         4    8    1    9    3    3
Name93815   Surname93815         0    1    1    6    3    1
Name93816   Surname93816         9    6    3    4    8    0
Name93817   Surname93817         9    2    0    9    6    0
Name93818   Surname93818         6    1    6    1    7    7
Name93819   Surname93819         7    9    3    8    8    9
Name93820   Surname93820         7    1    3    6    8    1
Name93821   Surname93821         2    9    7    0    2    9
Name93822   Surname93822         5    9    2    8    4    7
Name93823   Surname93823         8    9    7    1    5    6
Name93824   Surname93824         0    2    9    0    8    1
Name93825   Surname93825         6    2    4    3    8    0
Name93826   Surname93826         4    7    2    9    4    2
Name93827   Surname93827         2    2    1    1    2    2
Name93828   Surname93828         0    5    8    3    0    0
Name93829   Surname93829         4    3    6    0    1    0
Name93830   Surname93830         9    2    0    0    6    0
Name93831   Surname93831         5    6    5    0    5    7
Name93832   Surname93832         2    5    5    5    9    6
Name93833   Surname93833         4    1    5    8    0    2
Name93834   Surname93834         0    7    9    8    5    3
Name93835   Surname93835         8    6    4    9    8    0
Name93836   Surname93836         6    0    2    6    7    8
Name93837   Surname93837         3    5    4    6    6    8
Name93838   Surname93838         9    2    9    5    7    6
Name93839   Surname93839         4    9    7    3    7    3
Name93840   Surname93840         1    7    1    5    2    2
Name93841   Surname93841         1    9    6    3    6    8
Name93842   Surname93842         3    6    2    5    3    7
Name93843   Surname93843         5    8    4    2    2    9
Name93844   Surname93844         3    5    3    7    6    0
Name93845   Surname93845         6    2    6    7    5    1
Name93846   Surname93846         9    4    8    3    9    2
Name93847   Surname93847         9    7    9    8    2    1
Name93848   Surname93848         4    8    0    8    1    1
Name93849   Surname93849         1    5    3    8    5    1
Name93850   Surname93850         5    6    0    1    2    6
Name93851   Surname93851         9    5    9    8    4    1
Name93852   Surname93852         9    5    1    2    0    6
Name93853   Surname93853         0    7    2    1    2    4
Name93854   Surname93854         4    7    5    2    0    2
Name93855   Surname93855         3    5    1    2    2    0
Name93856   Surname93856         4    4    5    4    0    0
Name93857   Surname93857         8    5    1    4    2    9
Name93858   Surname93858         1    1    3    9    5    1
Name93859   Surname93859         0    5    3    6    5    5
Name93860   Surname93860         8    9    9    7    4    2
Name93861   Surname93861         1    1    9    5    9    1
Name93862   Surname93862         0    0    6    4    1    4
Name93863   Surname93863         9    1    3    3    7    2
Name93864   Surname93864         6    7    5    0    6    4
Name93865   Surname93865         6    4    2    8    9    6
Name93866   Surname93866         6    6    2    6    5    4
Name93867   Surname93867         5    4    1    5    1    1
Name93868   Surname93868         7    2    6    7    5    1
Name93869   Surname93869         5    9    2    5    2    5
Name93870   Surname93870         3    9    7    0    8    8
Name93871   Surname93871         0    9    6    5    2    8
Name93872   Surname93872         9    1    2    9    9    9
Name93873   Surname93873         9    0    9    1    2    1
Name93874   Surname93874         7    5    1    5    9    1
Name93875   Surname93875         3    5    9    6    5    8
Name93876   Surname93876         3    0    5    9    4    3
